site,latitude,longitude,elevation.m,sampling.year,sampling.date,id,NRCS.code,photo,duration,n.fixer,pft,n.mass,c.mass,leaf.area,dry.biomass,marea,narea,leaf.cn,chi,beta,sg.bedrock,sg.bulkdens,sg.cec,sg.perc.gravel,sg.perc.clay,sg.perc.sand,sg.perc.silt,sg.om,wfc,pwp,whc,wn1_perc,wn2_perc,wn3_perc,wn4_perc,wn5_perc,wn6_perc,wn7_perc,wn8_perc,wn9_perc,wn10_perc,wn15_perc,wn20_perc,wn30_perc,wn60_perc,wn90_perc,vpd1,vpd2,vpd3,vpd4,vpd5,vpd6,vpd7,vpd8,vpd9,vpd10,vpd15,vpd20,vpd30,vpd60,vpd90,tavg1,tavg2,tavg3,tavg4,tavg5,tavg6,tavg7,tavg8,tavg9,tavg10,tavg15,tavg20,tavg30,tavg60,tavg90,map.15yr,mat.15yr
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_04,SOEL,c3,perennial,no,c3_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.750212911,26.19179069,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_05,SOEL,c3,perennial,no,c3_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.704146826,16.41446154,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_06,SOEL,c3,perennial,no,c3_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.76558917,30.99155396,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_07,SOHA,c4,perennial,no,c4_nonfixer,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_08,SOHA,c4,perennial,no,c4_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.204504568,0.176312307,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_09,SOHA,c4,perennial,no,c4_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.167024813,0.104419257,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_13,LIAT,c3,perennial,no,c3_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.831405768,70.82618111,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_14,LIAT,c3,perennial,no,c3_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.859470992,109.0387008,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2020,6/20/20,Brazos18_i_15,LIAT,c3,perennial,no,c3_nonfixer,NA,NA,NA,NA,NA,NA,NA,0.852919327,98.00868447,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.487586791,0.470387472,0.470985082,0.476177226,0.483324202,0.491554502,0.500465949,0.509835695,0.519567105,0.529582082,0.58017498,0.626253764,0.64981426,0.615558823,0.670745661,15.6209999,16.74600059,17.58300036,10.64228179,17.52950054,17.54490058,17.66516721,17.72457187,17.98756292,18.10222259,17.12007163,15.61939486,13.88479316,12.80149157,11.00588205,27.86599922,27.89649963,27.76894951,20.1896182,27.74609947,27.60875931,27.27128251,27.0571706,26.82844925,26.53323258,27.36509923,27.24777824,26.57090608,24.84369588,23.00390724,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_01,SOEL,c3,perennial,no,c3_nonfixer,2.979,44.213,19.62,0.2104,107.2375127,3.194605505,14.84155757,0.750860612,13.56043271,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_02,SOEL,c3,perennial,no,c3_nonfixer,4.123,44.797,9.919,0.1095,110.394193,4.551552576,10.86514674,0.723858669,10.24768533,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_03,SOEL,c3,perennial,no,c3_nonfixer,3.773,44.775,13.774,0.1423,103.3105852,3.897908378,11.86721442,0.73968348,12.04875872,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_04,AMPS,c3,perennial,no,c3_nonfixer,3.586,41.151,16.934,0.164,96.84658084,3.472918389,11.47546012,0.779294063,18.63214068,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_05,AMPS,c3,perennial,no,c3_nonfixer,2.907,41.113,16.925,0.1799,106.2924668,3.089922009,14.14275886,0.801226219,24.29987944,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_06,AMPS,c3,perennial,no,c3_nonfixer,3.729,41.04,18.381,0.1427,77.6345139,2.894991023,11.00563154,0.786291376,20.23561078,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_07,CAREX,c4,perennial,no,c4_nonfixer,1.02,46.455,18.226,0.165,90.53001207,0.923406123,45.54411765,0.3153474,0.304462588,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_08,CAREX,c4,perennial,no,c4_nonfixer,1.065,44.294,12.275,0.1685,137.2708758,1.461934827,41.59061033,NA,NA,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_09,CAREX,c4,perennial,no,c4_nonfixer,1.307,47.044,17.418,0.1537,88.24204846,1.153323573,35.99387911,0.358159408,0.450562641,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_13,MIQU2,c3,perennial,yes,c3_nfixer,4.377,45.795,5.59,0.1169,209.1234347,9.153332737,10.46264565,0.765305929,15.88318468,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_14,MIQU2,c3,perennial,yes,c3_nfixer,4.046,46.396,7.32,0.122,166.6666667,6.743333333,11.46712803,0.761577221,15.23859886,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Brazos_2020_18,30.524669,-96.209114,73,2021,5/30/21,Brazos18_i_15,MIQU2,c3,perennial,yes,c3_nfixer,4.564,46.545,9.174,0.1275,138.9797253,6.343034663,10.19829097,0.753655759,13.97482869,2,1.6,15.1,1,20,42.8,37.2,34.48,246.950682,121.5193939,233.4527134,0.93904878,0.950619495,0.949120282,0.954331545,0.962202347,0.968501956,0.972902959,0.972015294,0.967906425,0.966862926,0.956907117,0.941101127,0.931878271,0.794811475,0.811242467,12.89120001,9.166899741,10.50087467,10.62168831,9.131399699,8.468759745,7.598758111,7.454542671,7.624299861,7.809255428,7.561006953,7.821655062,8.471225655,8.638324367,8.529325073,25.79309845,24.96069908,26.36449909,20.17489328,26.31939936,26.00725937,25.47096602,25.40709932,25.42984939,25.31311056,24.44056375,23.81045221,23.64745811,21.26959443,19.6507692,1102.333872,20.40488057
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_01,RACO3,c3,perennial,no,c3_nonfixer,2.751,40.321,17.123,0.1433,83.68860597,2.30227355,14.65685205,0.776495744,21.73960359,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_02,RACO3,c3,perennial,no,c3_nonfixer,2.561,39.685,17.944,0.1933,107.7240303,2.758812416,15.49590004,0.770900144,20.39009174,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_03,RACO3,c3,perennial,no,c3_nonfixer,2.135,37.443,10.993,0.1209,109.9790776,2.348053307,17.53770492,0.783958698,23.72208874,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_04,GAPU,c3,annual,no,c3_nonfixer,3.053,39.51,15.872,0.0614,38.68447581,1.181037046,12.94136915,0.8040276,30.34164234,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_05,GAPU,c3,annual,no,c3_nonfixer,2.904,40.455,17.62,0.0538,30.53348468,0.886692395,13.93078512,0.806362349,31.26049009,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_06,GAPU,c3,annual,no,c3_nonfixer,2.957,44.362,26.464,0.0935,35.33101572,1.044738135,15.00236726,0.841880226,51.15035506,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_07,AMPS,c3,perennial,no,c3_nonfixer,3,42.361,18.869,0.1269,67.25316657,2.017594997,14.12033333,0.780693352,22.82738316,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_08,AMPS,c3,perennial,no,c3_nonfixer,3.004,40.871,23.773,0.2044,85.97989316,2.58283599,13.60552597,0.773231476,20.93902199,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_09,AMPS,c3,perennial,no,c3_nonfixer,2.59,44.954,16.807,0.1508,89.72451955,2.323865056,17.35675676,0.794691012,26.99941683,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
Burnet_2020_12,30.824885,-98.059505,360,2021,5/27/21,Burnet12_i_10,ASSY,c3,perennial,no,c3_nonfixer,3.586,41.865,20.751,0.2017,97.20013493,3.485596839,11.67456776,0.665310317,7.089868572,2,1.6,21.2,12.4,27,26.9,46.2,41.7208,312.6312337,163.6914368,245.2859728,0.469534749,0.478561048,0.480046425,0.463032774,0.451529536,0.437109707,0.42804684,0.423059191,0.420454197,0.413769109,0.385444388,0.376479451,0.365838829,0.311884581,0.319425487,10.32504931,10.47995013,8.521324903,11.15339377,5.456737425,6.295039967,6.761333204,6.381107001,6.007437374,6.244955426,6.45903556,6.891765614,7.481187756,8.918958264,8.782226768,25.42689896,24.3118,24.11734962,19.03856307,22.81649923,23.04693909,22.78411579,22.15982764,21.75621152,21.74929916,21.06280661,21.04607311,21.0176754,18.92252495,17.6244445,815.299654,19.31064105
